7.707468045402666235e+01 7.633888846914845772e+01
1.028148647047458724e+02 5.535781098767205322e+01
1.042927344157051834e+02 1.526576920910501372e+02
6.897873669961478527e+01 6.539030642321681341e+01
-2.537869904380417552e+01 -2.758724893073745932e+01
-1.036471402583192258e+01 2.394811064889744046e+01
4.988370877008984650e+01 2.542588577884842493e+00
3.288765441162595948e+01 1.075150265054265759e+02
5.168416950334155757e+01 6.558612068101092518e+01
5.622482296845207372e+01 3.549720412607685205e+01
4.884158366439096710e+01 8.729859695941314612e+01
3.135296508227840206e+01 3.764822653825324750e+01
5.014152426021739473e+01 9.091079680728196877e+01
9.024800290404684233e+01 3.124124631516851380e+01
7.442568738357456937e+01 4.271741063132440530e+01
8.698049098156963055e+01 3.073095104497679486e+01
6.264704992912754733e+01 2.825059129904092003e+01
7.624676793136865172e+01 9.536096654166854591e+01
6.733238872695422117e+01 8.103260599793277663e+01
4.846540095680686022e+01 9.019726235634522027e+01
2.170569372323669199e+01 5.419997442153599820e+01
3.248217108182274160e+01 -6.251181500846826111e+00
9.756482446849830126e+00 1.069946425088808581e+02
5.548599563392685496e+01 3.583291689912980615e+01
-2.174794423732136295e+01 1.456857013969668913e+01
2.356568491330867943e+01 9.383324653851825303e+01
3.943294190196852611e+01 1.063262770519620943e+02
1.171850580689327614e+01 2.795702956096204161e+01
-2.264049862818637848e-01 5.115844621738476405e+01
2.219080855625753301e+01 -4.349458469061879384e+01
7.586859334390052823e+01 3.033219884341841421e+01
8.389913883838778474e+01 2.724014708084084191e+00
-4.746429828481282698e+01 4.101084453203434066e+00
5.552802689849463746e+01 3.205271990054559694e+01
-2.269481756065778200e+01 -1.762409064227726674e+01
4.190817012438866129e+01 1.124310209893437076e+02
1.477353090738895958e+01 -3.646349883389558499e+01
5.927703758464265604e+01 2.572892233165363507e+01
4.615926117164949005e+01 4.091475971965569869e+01
3.204590817719652307e+01 2.483882525914765438e+01
4.129941488812135475e+01 1.115955981236021159e+02
1.652042370025652360e+02 -1.047861487744334852e+00
7.509737938833089288e+01 2.846228948522298197e+01
3.167637880749871826e+01 6.844062781726324829e+01
8.458572392728244438e+01 3.117575644469051710e+01
-2.227581667719155689e+01 3.536934469932852210e+01
6.934135219102552128e+01 9.533542607615066800e+01
1.705487871177651016e+01 7.541645366885391866e+01
