6.757649138539764522e+01 4.730014228454822245e+01
6.264366885901447546e+01 5.936078645483939908e+01
7.209637309366529223e+01 4.996244088527473082e+01
8.033784892533694233e+01 4.017547528040397253e+01
5.530034996477581899e+01 5.763013662131433534e+01
3.804998892994812820e+01 5.605501973994038423e+01
6.009308021669727395e+01 3.485688406574005427e+01
4.800760237980993850e+01 4.124894503173993598e+01
3.275352677410707969e+01 4.052231324446218252e+01
4.219148985609754732e+01 5.325557415993327481e+01
5.662985514524434905e+01 5.775967978171832584e+01
6.702336246793194618e+01 5.477686558642928105e+01
5.212758908084243359e+01 4.374579543468582443e+01
5.781389792122147497e+01 5.389649721343833733e+01
3.700576278379667627e+01 4.397564726194003981e+01
5.298143381467648538e+01 6.098147432433065518e+01
4.226879549341646936e+01 4.235001036926032469e+01
6.308532138592106264e+01 5.215811860739079009e+01
6.381186034807703322e+01 5.342676027209927980e+01
5.421935603484280364e+01 4.871797497114369691e+01
3.867262190367851815e+01 5.944439152974555896e+01
4.917554019874674509e+01 6.806031861666559735e+01
6.971469530954612992e+01 6.740858667248024005e+01
4.311287229127096055e+01 4.532171927193168415e+01
4.135192611486309033e+01 4.667337208786354097e+01
4.578140798121926025e+01 6.402905269541165012e+01
4.268190562373330721e+01 4.968535257168878161e+01
6.041996612774111952e+01 7.076260918942205080e+01
2.699002619564978644e+01 2.920367592646629618e+01
3.162287500134816298e+01 3.678588137846266193e+01
4.524324182724014065e+01 4.324080002024872016e+01
5.829660609682911598e+01 3.842332833479768084e+01
5.275487545218351215e+01 4.568207355679184190e+01
5.748491499612624978e+01 5.121342404710716067e+01
6.529768999222009995e+01 4.096853849091472455e+01
5.697403929747559204e+01 6.257254771161646545e+01
7.250772393972684426e+01 3.978520996924466857e+01
4.760564905121316315e+01 5.852618262432420693e+01
4.546694025300720909e+01 5.039369586396478695e+01
3.815296564746097374e+01 6.452090648522026584e+01
6.630898665806356007e+01 5.975829651905573314e+01
5.530305453628529477e+01 4.986774387421287003e+01
4.802411426043700970e+01 4.867350952960445909e+01
4.604610761077268677e+01 6.994931295514948033e+01
4.297632862662631936e+01 5.767617197457609279e+01
3.820611518922730454e+01 3.991585155327354073e+01
5.059464535371105853e+01 4.999787711520770728e+01
4.960561116058040199e+01 3.627887668750515360e+01
6.583868785430371418e+01 5.252665424764046520e+01
4.978051131628371451e+01 6.399894173944421283e+01
5.436444403331551456e+01 5.468531706413539695e+01
4.472290791980542224e+01 3.951148723685503938e+01
3.494860121560840582e+01 6.667447199237015809e+01
4.948800317989804398e+01 5.373686169628005160e+01
4.067439223446019980e+01 2.629121329101855054e+01
5.512194838066297820e+01 3.715170565902176492e+01
4.288011206994397639e+01 5.312737535756091489e+01
5.664581358102865494e+01 4.242850544660258549e+01
4.508156659311023873e+01 3.494009634164488176e+01
4.337142691913634707e+01 4.793995347024728915e+01
5.857050570003010392e+01 6.176126038628659387e+01
5.775433563898164380e+01 5.320759649807763481e+01
5.738404557314683530e+01 4.135910207305708042e+01
4.419951302341286237e+01 5.438313802446759126e+01
6.009737663938351204e+01 5.025953054824935862e+01
4.995406959910038580e+01 3.980343152873813040e+01
6.017897348718712180e+01 6.035818538538491396e+01
6.594679710636724224e+01 4.405521925139253625e+01
5.947948708284376096e+01 5.754073451737936296e+01
5.410695111347392583e+01 4.412523573355143469e+01
6.458626856802700900e+01 4.001516748653838818e+01
6.693674665528496348e+01 5.938696782277840214e+01
3.885973850656682771e+01 4.719410096195755955e+01
5.416270287043055021e+01 4.904645423477174404e+01
5.445846119061702950e+01 4.715751424798408920e+01
5.120174732005011009e+01 4.153126095400134687e+01
4.952971789093292188e+01 3.062744643760266783e+01
5.607887118636142532e+01 5.459620973504880226e+01
5.589595266061014200e+01 6.000123420904007077e+01
4.832808946723412191e+01 6.568680488704251275e+01
6.808431749127467469e+01 3.846231146253427369e+01
5.159655275245093264e+01 5.756273515594462253e+01
6.792642262710059242e+01 4.531429278836846208e+01
6.128069548053551330e+01 3.736250746683114698e+01
5.063169892189919352e+01 4.399239377645332638e+01
6.675059787040392223e+01 3.865062170334658731e+01
4.215065570969007069e+01 4.671563162674291902e+01
4.651832247220866634e+01 4.895704598765362192e+01
4.638844936732888158e+01 6.584359014255824150e+01
6.500841851063805166e+01 3.937183252743896844e+01
4.428908571616394596e+01 4.471894376751379241e+01
3.971476201182990451e+01 3.663696493136009025e+01
4.611871911207712316e+01 3.462937123146185314e+01
3.670122247903221080e+01 4.669904640502181081e+01
4.364784415696487940e+01 3.889333597998409431e+01
6.336069453179698030e+01 3.424190223022464608e+01
5.223735767928751272e+01 4.077443856198044614e+01
4.688570589277235712e+01 6.062125149620707987e+01
4.300154783948544690e+01 4.291487431764420535e+01
3.844233099043420054e+01 4.767604341520188882e+01
