9.733980072921946203e+01 4.850342747655156472e+01
9.079803347885857079e+01 1.779278923569484760e+01
7.468750916279000762e+01 9.077069790813268924e+01
6.814538138012784430e+01 6.205131594199406209e+01
5.684256273183714114e+01 2.934674386224601506e+01
8.114423973029985859e+01 9.005417740934436210e+01
7.006720546110753389e+01 1.626527956640021699e+01
5.699962212641035109e+01 8.384695178229186752e+00
2.421712903420497653e+01 7.143725602761840321e+01
8.245242671821208091e+01 5.545698361511276175e+01
3.004593499093926212e+01 2.201061917316282646e+01
3.641444455878083630e+01 4.037400264323392207e+01
5.483408548367031443e+01 5.859490707794097375e+01
1.296543049594028787e+02 2.291180179069694844e+01
3.513930056355549425e+01 7.201462005612377482e+00
6.551742267179027124e+01 8.002151733931705735e+01
3.791418819708843557e+01 3.455789695787123605e+01
3.410369732415676935e+01 9.816600066259729829e+01
1.781887259091192988e+01 3.245794768309644951e+01
9.195655200544811692e+01 5.782504193961472083e+01
2.533668407809536660e+01 8.228943905670399772e+01
5.297014413783058728e+01 2.200888438363632815e+01
4.434780635486789180e+01 6.707484965750896322e+01
9.455930458980699882e+01 5.428149147223190596e+01
1.667567156270624196e+01 1.774763026395537224e+01
9.760647620731982954e+01 5.499745631223112952e+01
5.401950454698766180e+01 1.176360573623680494e+01
3.287064725168093560e+01 2.166107907227960538e+01
4.199163681391725333e+01 9.682562692072316679e+00
-3.004968563233919099e+01 3.947929866091123330e+01
-5.072912729824089695e+00 6.052396393651274309e+01
3.323267774208594005e+01 6.663677948096177772e+01
3.961359264783188650e+01 2.522128034562596000e+01
4.855302625574191211e+01 8.654226013739027223e+01
2.655449506532075077e+01 5.030224658556650752e+01
7.562240089926163478e+01 1.789662092236262936e+01
4.502698572974860980e+01 5.690488692151213002e+01
1.059736215965818928e+02 7.871121707794127076e+01
5.560872585964221315e+01 6.416670371197938039e+01
4.410121307147859682e+01 4.296975080806142699e+01
3.544390013179270227e+01 2.829203471856152419e+01
3.456740991394269713e+01 2.545758964023354309e+01
6.966284106162990497e+01 7.595695552084939095e+01
9.304967789159107383e+01 5.766481361908683567e+01
1.535914087722559174e+01 6.912327403054183605e+01
7.895842011989415710e+01 1.754592259700250878e+01
8.784133033205486640e+01 2.325959658338455327e+01
5.454686189045112599e+01 5.223998036441029313e+01
4.215405987246707298e+01 2.232725652452229426e+01
3.222835395060289443e+01 4.984529111517269229e+01
4.357844348040035953e+01 1.978305120882202672e+01
2.620140076995995315e+01 8.209059720815012895e+00
2.958495406250849769e+01 5.193600269050092066e+01
1.032851726121403857e+01 5.044960873397539558e+01
5.662360242136182364e+01 2.985883481874706646e+01
6.096017332261061483e+01 9.871131179280283163e+01
4.100309503253878063e+01 3.778043718571638721e+01
5.965618836609157682e+01 5.948445804339728227e+01
