4.376522225681626566e+01 4.402580773237000500e+01
3.305717849678603670e+01 4.657015933073207492e+01
5.776491324326390497e+01 7.096688341703273295e+01
3.905454403099410854e+01 4.809820191871526873e+01
4.704177903973025821e+01 4.863135621747851900e+01
4.562633488809492377e+01 7.465732070067349468e+01
5.875560284666894262e+01 1.871269599361645675e+01
5.726452054023638993e+01 2.088255392297223878e+01
2.477940575976220927e+01 7.434401429965271291e+01
5.329828701103930655e+01 5.472088646046806559e+01
4.681076773124063095e+01 2.022419784689925137e+01
8.020157794645839999e+01 5.469392785890266140e+01
3.653995863473431172e+01 5.209471178429904370e+01
7.031027412545195432e+01 5.224739583602653425e+01
4.645878745376141694e+01 4.545463837136973240e+01
7.769960080155955495e+01 3.817937226805552342e+01
6.072295006004741680e+01 5.117979986873525178e+01
4.324881161852007239e+01 5.910186077576820196e+01
3.531710613010751842e+01 4.169126566537774181e+01
4.533202996116859396e+01 4.073937144042982084e+01
2.215656637738612034e+01 3.950656126525348100e+01
5.914939272458057928e+01 6.472594568438373130e+01
5.760306621649141334e+01 5.340934423833120803e+01
4.477439343891707324e+01 6.984556733925543881e+01
3.907579817509192566e+01 3.876003895102240904e+01
6.854334145537529821e+01 3.509630240472681351e+01
5.833651384157937514e+01 3.712364652260570352e+01
3.454789919775712548e+01 3.878947856384665016e+01
5.989156907998099655e+01 4.505905039231046061e+01
4.377097069482353220e+01 7.346756653730186315e+01
4.711705423624223954e+01 5.970138665495562691e+01
5.414364685069539718e+01 6.660713786121070257e+01
5.094469906459279684e+01 3.761953437844578474e+01
4.804033712626518593e+01 3.492960896750612676e+01
4.340384129201552099e+01 3.929514979514554796e+01
2.680283883432372605e+01 4.197784708839915879e+01
5.844219168121379937e+01 6.374793687323939650e+01
6.304903918185525669e+01 7.578938424925908635e+01
4.854085035431978667e+01 5.744064754782259286e+01
2.480388136534406840e+01 7.559768324466854494e+01
5.756480094558975935e+01 6.410011059142864553e+01
5.837649299983962692e+01 3.806834728461926431e+01
2.041896421940929329e+01 3.812419864981016815e+01
5.145273677013639713e+01 4.907875347281289891e+01
5.883796518734072123e+01 3.941708421460202771e+01
3.355540254972368075e+01 7.338878246700591035e+01
6.023714708502524928e+01 3.010753561962602021e+01
6.164415790162198050e+01 4.312516657415594068e+01
6.866350344426763286e+01 3.289791280205095347e+01
4.858098543139173842e+01 4.189494707298516829e+01
3.907039841570469463e+01 5.297175364701192990e+01
3.308249036284383493e+01 4.471452408923352095e+01
6.459116247976731984e+01 4.755309133888692230e+01
5.296484074480035531e+01 5.395975804738817061e+01
4.913874941004197439e+01 5.374482042731553122e+01
8.030012891049624102e+01 3.837451562473761868e+01
4.875749408879249813e+01 4.568848131710549154e+01
4.662216114096556652e+01 5.653017594425737968e+01
3.923929437289410060e+01 3.864022574463671589e+01
4.473913758967476184e+01 5.492600223839404094e+01
6.351991607235178350e+01 4.873412782514166963e+01
5.868151090377781998e+01 6.918381369349044974e+01
5.573178423744544574e+01 5.169394790140830764e+01
5.836602827918320457e+01 1.673625255095464581e+01
1.594976312948171682e+01 3.551213808370987124e+01
2.288767368599436125e+01 5.794432710349369842e+01
6.647308571222428952e+01 6.417872935706149917e+01
5.978064935204567121e+01 6.392078473720792431e+01
4.786499814940029296e+01 3.511538521412964542e+01
7.115153356162043963e+01 4.737755113493751224e+01
4.831138875961948997e+01 2.003103027525990854e+01
7.021395514488705203e+01 4.638606065860373917e+01
5.669252605786194010e+01 6.958076485838995495e+01
4.437792396629232883e+01 5.782961513104273621e+01
4.855698072780580787e+01 4.976805756978349393e+01
5.547233982083807291e+01 3.981937742508338829e+01
3.431428774562438377e+01 6.347657211915376507e+01
6.985667109269124353e+01 5.451050055019101848e+01
5.997422572552369502e+01 4.463035737943313563e+01
5.896601609669779265e+01 5.194943724675134433e+01
4.083141715672502414e+01 2.604628044731863312e+01
4.129482677562070592e+01 1.459587571099542913e+01
4.327957460095218067e+01 6.106016109519948998e+01
7.363468351297863990e+01 4.429431447435038649e+01
5.320885551831915450e+01 3.856153497704544009e+01
4.217883291867710227e+01 5.331176463856157710e+01
3.658271765071539505e+01 6.027693598151277854e+01
5.584636725882867125e+01 4.274728573922370600e+01
6.160857366083113362e+01 1.306967370524222360e+01
5.138784601069500013e+01 4.626226864484516454e+01
4.803361745621645440e+01 7.147327706098619160e+01
2.085963660483411886e+01 6.145338010677096463e+01
3.929487257815326018e+01 7.984523934488819918e+01
5.620248182565110540e+01 6.677686093281459989e+01
8.131991492664147358e+01 6.818790468659445025e+01
5.105942318312437322e+01 6.702308389398409361e+01
6.434917689341510538e+01 4.870293295726636984e+01
6.095458839956465624e+01 5.137014826257134104e+01
5.402940893241357401e+01 3.551298351897868599e+01
6.547647691977091711e+01 2.315704119118020543e+01
