3.655643047005040103e+01 4.958223378464406039e+01
6.474794201155444284e+01 5.842473360509789870e+01
5.356919511394801248e+01 8.210803003317701609e+01
4.515677566863161729e+01 3.274891729305409172e-01
6.162210847798920099e+01 6.826604693309404581e+01
9.859521565962860734e+01 6.212298772981991135e+01
4.880111749998244619e+01 4.249518623713107957e+01
5.702074039510945624e+01 3.267367603640667539e+01
6.135998562964032743e+01 3.985192526469281660e+01
6.279377997832590808e+01 4.267588928836097750e+01
1.411464041528930835e+01 4.178372075194420177e+01
6.722940529543346599e+01 4.213175545187723969e+01
2.481145961448487469e+01 9.415848799363544686e+01
2.694108792723772794e+01 3.566496315293953501e+01
6.663044009488999109e+01 5.808324503692800533e+01
6.901890261233940294e+01 2.780614068780300840e+01
7.620487775210636983e+01 6.198888205566031218e+01
8.239870637502447437e+01 4.175780153142326867e+00
1.172548847872911892e+01 4.419560919047472680e+01
5.162007287683420742e+01 5.039347361890041554e+01
2.865391223407013399e+01 5.120177812697667719e+01
6.406793413921751323e+01 5.327578845456924483e+01
5.624791866574726384e+01 7.907512287652676264e+01
2.117774405721787900e+01 6.143936313276846306e+01
5.678233325227989070e+01 3.198264604282455537e+01
4.291949235692460718e+01 1.671808127803657840e-01
7.384790756475743478e+01 3.337482371652005497e+01
4.669615991843244984e+01 6.687057827045254044e+01
8.253939579270502236e+01 5.226273153209334765e+01
2.291668883111758248e+01 9.263857194206622125e+01
5.665238236589845400e+01 6.541010768985385937e+01
6.610631816830819218e+01 6.600126953183098522e+01
6.750950646303064673e+01 4.331340729571393666e+01
6.306308991610652726e+01 5.870856972929867368e+01
3.302187619061177060e+01 1.515372211351530041e+01
8.244046629339547394e+01 4.485751944477382835e+01
4.771880294986792848e+01 5.122092509946123329e+01
6.051096721342305784e+01 3.657916536100265859e+01
4.755763285973205257e+01 7.763423058099169793e+01
6.169158163567421127e+01 3.657418546427733475e+01
4.169436354718560267e+01 3.376158416327129430e+01
4.535544338948891152e+01 6.256744552081914890e+01
3.834105829134477261e+01 5.723837672158482093e+01
2.833316366704424993e+01 4.838704700946792059e+01
5.317209863208795895e+01 2.159284967141973510e+01
6.511239932699845667e+01 5.474205785879247088e+01
7.154043719617220631e+00 2.349308417089797985e+01
6.195863599674974864e+01 5.225043625235106504e+01
5.601474023404702507e+01 1.401782321910997098e+01
2.635961188410929168e+01 4.844779205390840104e+01
4.630196680881333293e+01 5.301179007183197456e+01
3.691451084962347551e+01 3.756978889577178649e+01
2.346193386968401384e+01 5.708065135284865477e+01
1.964439156933776687e+01 4.000008324560096185e+01
4.902529828962521208e+01 7.338830026016393049e+01
5.883548218619434067e+01 5.073359838321731274e+01
9.551836525706220016e+01 1.512938248861991752e+01
6.807079334274592952e+01 3.192580035180697351e+01
3.468557633683941788e+01 3.842429744683338555e+01
7.055956613714815262e+01 3.486336221754066145e+01
4.266294664574159867e+01 4.326589058325699000e+01
7.160633061948554712e+01 5.306512677777385534e+01
7.282265534370134219e+01 6.491282316041014155e+01
